pass,product,variable,kind,decided_by,basis,evidence
pass2,aiclicks,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bnone (?:of the documents )?(?:state|address|mention),"Terms of Service, the Help Center (Billing FAQ, Billing troubleshooting, Data & Product troubleshooting) and product docs (metrics-overview, create-content) were read; none states whether a failed or errored prompt check consumes the monthly allowance."
pass2,aiclicks,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno (?:such )?(?:clause|commitment|figure|mention)\b,"Terms of Service Payment & Billing and Refunds & Cancellations sections read in full; no commitment to notify before a renewal charge is stated, and none is denied either — silent."
pass2,aiclicks,commercial_use_lowest_tier,vendor_silence,hand,"HAND. Terms of Service (read in full, 13 sections plus the embedded Acceptable Use Policy), the pricing page, and the docs page specific to the AI-article-generation feature (create-content) were all read; none addresses commercial-use rights over the AI-optimized articles the product generates for paying customers, including the one document most specific to that exact output.","The product generates a real content output (""AI-optimized articles per month"" is listed on every paid tier). Terms of Service (read in full), the pricing page, and the docs ""create-content"" page never address commercial-use rights over this output."
pass2,aiclicks,output_ownership_statement,vendor_silence,pattern,silence signal: \bdoes not (?:state|address|specify|mention|define)\b,"Terms of Service ""Intellectual Property"" clause covers only AIclicks's own platform/software/branding (""All content, software, and branding on AIclicks are the intellectual property of AIclicks or its licensors""); it does not address ownership of the AI-optimized articles or reports generated for the customer."
pass2,aiva,free_plan_watermark,vendor_silence,pattern,silence signal: \bno document\b,"No document states free-plan outputs are watermarked or branded, nor that they are not. Free tier documents only an ATTRIBUTION/crediting requirement ('Credit must be given to AIVA'), a usage condition, not a stated property of the downloaded file. Checked: pricing page, EULA (legal/1, full text), all 8 help-center FAQ articles, General User Manual - none use the word 'watermark'. (Third-party review pages claim a 3-second audio watermark on free downloads; not used as evidence per protocol - no official AIVA document confirms it.)"
pass2,aiva,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"EULA §6 states generation-rate limits ('cannot create more than 100 Compositions per hour', '400 ... every 24 hours', '5 Compositions at one time, quota resets everytime a Composition has been fully generated') but does not state whether a failed/errored generation consumes the monthly download allowance or the hourly/daily generation quota. No document (EULA, pricing page, 8 FAQ articles, General User Manual) addresses generation failure outcomes."
pass2,aiva,renewal_notice_commitment,vendor_silence,hand,"HAND. EULA section 9 (part of all 12 sections read in full), the pricing page, all 8 help-center FAQ articles, and the General User Manual were checked; section 9 addresses auto-renewal mechanics directly (placing the burden of disabling it on the licensee) but commits to no advance notice before a renewal charge, and no other document does either -- the vendor addressed the adjacent mechanics while leaving notice unaddressed.","EULA and help-center documents were checked; none commit to advance notice before a renewal charge, and none explicitly disclaim it either."
pass2,aiva,refund_window_days,instrument_gap,hand,"AUDIT. 'EULA S9 conditions refund eligibility on USAGE (""have not used any of the premium features""), not on a stated number of days' -- the coder_note adds 'not time-windowed, so no day count exists to record'. The vendor published a complete refund rule on a dimension the integer-only format cannot express.","EULA §9 conditions refund eligibility on USAGE ('have not used any of the premium features'), not on a stated number of days; no document states a day-count window."
pass2,aiva,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing page, EULA, 8 FAQ articles, General User Manual) uses the word 'watermark' for any tier, so neither a watermark's existence nor its removal tier can be determined from official sources. See free_plan_watermark for the same finding."
pass2,anomaly-ai,credit_rollover_policy,vendor_silence,pattern,silence signal: \bno statement\b,No statement found in pricing page or terms of service about what happens to unused credits at period end
pass2,anomaly-ai,failed_generation_charge_policy,vendor_silence,hand,"HAND. The pricing page's 'How credits work' section defines cost by step type in detail but never addresses a failed, erroring, or empty-result step; this is a fully-read, on-topic document, not a narrow search. Both passes independently reached this same finding and the published adjudicated record re-confirms it after a third read, on a vendor whose entire 3-document universe (pricing, terms, privacy) was exhaustively confirmed via sitemap and subdomain probing.","""How credits work"" defines cost by step type but never addresses a failed, erroring, or empty-result step"
pass2,anomaly-ai,auto_renewal_default,vendor_silence,pattern,silence signal: \bnever states\b,"""Subscription and Billing"" states fees are charged ""in accordance with the pricing and billing terms presented at the time of purchase"" but never states whether subscriptions renew automatically"
pass2,anomaly-ai,renewal_notice_commitment,vendor_silence,hand,"HAND. Terms of service (read in full) was checked, and the coder confirmed via sitemap.xml (~130 URLs) plus 404s on /faq /help /billing /subscription and unconfigured help./docs. subdomains that no help-center or billing page exists anywhere on this domain -- the vendor's entire document universe was exhaustively enumerated and contains no renewal-notice commitment.",No stated commitment to notify before a renewal charge found in any document read
